날짜,금액,소분류,업종코드,대분류,중분류
2023.2.18,-1550,온라인거래,ss068,전자상거래,전자상거래
2023.2.18,-100,온라인거래,ss068,전자상거래,전자상거래
2023.2.25,-4500,교통,ss040,여행/교통,교통
2023.2.26,-1900,편의점,ss016,유통,편의점
2023.2.27,-4500,교통,ss040,여행/교통,교통
2023.2.27,-4500,교통,ss040,여행/교통,교통
2023.2.27,-16700,치과병원,ss056,의료,병원
2023.3.1,-165000,헬스,ss082,스포츠/문화/레저,스포츠/문화/레저
2023.3.2,-4300,한식,ss001,요식/유흥,한식
2023.3.2,-3500,한식,ss001,요식/유흥,한식
2023.3.2,-4500,교통,ss040,여행/교통,교통
2023.3.3,-5700,편의점,ss016,유통,편의점
2023.3.3,-8700,서점,ss031,스포츠/문화/레저,스포츠/문화/레저
2023.3.3,-7500,서점,ss031,스포츠/문화/레저,스포츠/문화/레저
2023.3.5,-2900,편의점,ss016,유통,편의점
2023.3.6,-9400,편의점,ss016,유통,편의점
2023.3.6,-2800,편의점,ss016,유통,편의점
2023.3.6,-3500,한식,ss001,요식/유흥,한식
2023.3.6,-17800,온라인거래,ss068,전자상거래,전자상거래
2023.3.7,-3800,한식,ss001,요식/유흥,한식
2023.3.8,-3200,편의점,ss016,유통,편의점
2023.3.8,-3900,편의점,ss016,유통,편의점
2023.3.8,-4500,교통,ss040,여행/교통,교통
2023.3.8,-4500,교통,ss040,여행/교통,교통
2023.3.9,-4900,편의점,ss016,유통,편의점
2023.3.9,-64170,통신,ss048,가정생활/서비스,각종요금
2023.3.10,-3500,한식,ss001,요식/유흥,한식
2023.3.10,-4500,교통,ss040,여행/교통,교통
2023.3.13,-1800,편의점,ss016,유통,편의점
2023.3.13,-8100,한식,ss001,요식/유흥,한식
2023.3.14,-4500,교통,ss040,여행/교통,교통
2023.3.14,-4500,교통,ss040,여행/교통,교통
2023.3.16,-13800,일반병원,ss055,의료,병원
2023.3.16,-4600,한식,ss001,요식/유흥,한식
2023.3.17,-6400,편의점,ss016,유통,편의점
2023.3.18,-1500,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.3.18,-6400,미용서비스,ss042,미용,미용서비스
2023.3.19,-4500,교통,ss040,여행/교통,교통
2023.3.20,-4500,교통,ss040,여행/교통,교통
2023.3.20,-3500,한식,ss001,요식/유흥,한식
2023.3.21,-2700,편의점,ss016,유통,편의점
2023.3.21,-4500,교통,ss040,여행/교통,교통
2023.3.21,-1200,편의점,ss016,유통,편의점
2023.3.22,-7900,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.3.22,-4600,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.3.23,-1200,편의점,ss016,유통,편의점
2023.3.23,-3500,한식,ss001,요식/유흥,한식
2023.3.23,-1300,편의점,ss016,유통,편의점
2023.3.24,-5900,제과점,ss005,요식/유흥,제과/커피/패스트푸드
2023.3.24,-8600,일반병원,ss055,의료,병원
2023.3.24,-3500,한식,ss001,요식/유흥,한식
2023.3.25,-24800,온라인거래,ss068,전자상거래,전자상거래
2023.3.28,-4500,교통,ss040,여행/교통,교통
2023.3.28,-4500,교통,ss040,여행/교통,교통
2023.3.29,-3500,한식,ss001,요식/유흥,한식
2023.3.30,-3500,한식,ss001,요식/유흥,한식
2023.3.31,-3500,한식,ss001,요식/유흥,한식
2023.4.2,4500,교통,ss040,여행/교통,교통
2023.4.2,-4500,교통,ss040,여행/교통,교통
2023.4.3,-4500,교통,ss040,여행/교통,교통
2023.4.3,-4500,교통,ss040,여행/교통,교통
2023.4.4,-3800,한식,ss001,요식/유흥,한식
2023.4.6,-3500,한식,ss001,요식/유흥,한식
2023.4.6,-10000,한의원,ss057,의료,병원
2023.4.7,-3500,한식,ss001,요식/유흥,한식
2023.4.8,-4500,교통,ss040,여행/교통,교통
2023.4.9,-4500,교통,ss040,여행/교통,교통
2023.4.9,-5000,한식,ss001,요식/유흥,한식
2023.4.9,-25400,한의원,ss057,의료,병원
2023.4.10,-46420,통신,ss048,가정생활/서비스,각종요금
2023.4.11,-1600,편의점,ss016,유통,편의점
2023.4.11,-3500,한식,ss001,요식/유흥,한식
2023.4.12,-8000,한식,ss001,요식/유흥,한식
2023.4.12,-8900,한의원,ss057,의료,병원
2023.4.12,4500,교통,ss040,여행/교통,교통
2023.4.12,-4500,교통,ss040,여행/교통,교통
2023.4.12,-4500,교통,ss040,여행/교통,교통
2023.4.12,-4500,교통,ss040,여행/교통,교통
2023.4.14,-4700,일반병원,ss055,의료,병원
2023.4.14,-3500,한식,ss001,요식/유흥,한식
2023.4.16,-4990,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.4.16,-22500,한의원,ss057,의료,병원
2023.4.17,-3500,한식,ss001,요식/유흥,한식
2023.4.18,-1800,편의점,ss016,유통,편의점
2023.4.18,-3800,한식,ss001,요식/유흥,한식
2023.4.19,-4500,교통,ss040,여행/교통,교통
2023.4.19,-4500,교통,ss040,여행/교통,교통
2023.4.19,-4500,교통,ss040,여행/교통,교통
2023.4.19,-8900,한의원,ss057,의료,병원
2023.4.21,-3500,한식,ss001,요식/유흥,한식
2023.4.23,4500,교통,ss040,여행/교통,교통
2023.4.23,-4500,교통,ss040,여행/교통,교통
2023.4.24,-3500,한식,ss001,요식/유흥,한식
2023.4.25,-4500,교통,ss040,여행/교통,교통
2023.4.26,-6000,약국,ss058,의료,약국
2023.4.26,-4500,교통,ss040,여행/교통,교통
2023.4.26,-10000,한식,ss001,요식/유흥,한식
2023.4.27,-4500,교통,ss040,여행/교통,교통
2023.4.27,4500,교통,ss040,여행/교통,교통
2023.4.27,4500,교통,ss040,여행/교통,교통
2023.4.27,-4500,교통,ss040,여행/교통,교통
2023.4.27,-4500,교통,ss040,여행/교통,교통
2023.4.28,-3500,한식,ss001,요식/유흥,한식
2023.4.28,4500,교통,ss040,여행/교통,교통
2023.4.28,-4500,교통,ss040,여행/교통,교통
2023.4.28,-4500,교통,ss040,여행/교통,교통
2023.4.28,-4500,교통,ss040,여행/교통,교통
2023.4.28,-3500,한식,ss001,요식/유흥,한식
2023.5.3,-2400,편의점,ss016,유통,편의점
2023.5.4,-3500,한식,ss001,요식/유흥,한식
2023.5.6,-6700,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.5.6,-1600,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.5.8,-3500,한식,ss001,요식/유흥,한식
2023.5.9,-1800,편의점,ss016,유통,편의점
2023.5.9,-4600,한식,ss001,요식/유흥,한식
2023.5.9,-55000,통신,ss048,가정생활/서비스,각종요금
2023.5.10,-4500,교통,ss040,여행/교통,교통
2023.5.10,-4500,교통,ss040,여행/교통,교통
2023.5.11,-4500,교통,ss040,여행/교통,교통
2023.5.12,-16770,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.5.12,-3800,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.5.12,-18200,화장품,ss043,미용,화장품
2023.5.13,4500,교통,ss040,여행/교통,교통
2023.5.13,-4500,교통,ss040,여행/교통,교통
2023.5.15,-3500,한식,ss001,요식/유흥,한식
2023.5.15,-4500,교통,ss040,여행/교통,교통
2023.5.15,-4500,교통,ss040,여행/교통,교통
2023.5.16,-1800,편의점,ss016,유통,편의점
2023.5.16,-1900,편의점,ss016,유통,편의점
2023.5.16,-2500,편의점,ss016,유통,편의점
2023.5.17,-1200,편의점,ss016,유통,편의점
2023.5.18,-1200,편의점,ss016,유통,편의점
2023.5.19,-7800,편의점,ss016,유통,편의점
2023.5.19,-3400,약국,ss058,의료,약국
2023.5.19,-5100,일반병원,ss055,의료,병원
2023.5.19,-4500,교통,ss040,여행/교통,교통
2023.5.20,-3550,편의점,ss016,유통,편의점
2023.5.20,-2910,편의점,ss016,유통,편의점
2023.5.21,-4600,한식,ss001,요식/유흥,한식
2023.5.22,-5800,한식,ss001,요식/유흥,한식
2023.5.22,-1200,편의점,ss016,유통,편의점
2023.5.22,-6500,약국,ss058,의료,약국
2023.5.22,-5100,일반병원,ss055,의료,병원
2023.5.22,-3500,한식,ss001,요식/유흥,한식
2023.5.22,-4500,교통,ss040,여행/교통,교통
2023.5.22,-4500,교통,ss040,여행/교통,교통
2023.5.24,-1200,편의점,ss016,유통,편의점
2023.5.25,-37950,편의점,ss016,유통,편의점
2023.5.26,-42390,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.5.26,-2700,약국,ss058,의료,약국
2023.5.26,-3700,일반병원,ss055,의료,병원
2023.5.26,-3500,한식,ss001,요식/유흥,한식
2023.5.29,-4600,한식,ss001,요식/유흥,한식
2023.5.29,-4500,교통,ss040,여행/교통,교통
2023.5.29,-4500,교통,ss040,여행/교통,교통
2023.5.30,-3500,한식,ss001,요식/유흥,한식
2023.5.30,-3400,편의점,ss016,유통,편의점
2023.5.31,-1200,편의점,ss016,유통,편의점
2023.5.31,-4500,교통,ss040,여행/교통,교통
2023.5.31,-900,편의점,ss016,유통,편의점
2023.6.1,-3500,한식,ss001,요식/유흥,한식
2023.6.1,-6300,약국,ss058,의료,약국
2023.6.1,-3700,일반병원,ss055,의료,병원
2023.6.2,-4500,교통,ss040,여행/교통,교통
2023.6.2,-6600,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.6.2,-3500,한식,ss001,요식/유흥,한식
2023.6.3,-4500,교통,ss040,여행/교통,교통
2023.6.3,-4500,교통,ss040,여행/교통,교통
2023.6.3,-1500,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.6.4,-4500,교통,ss040,여행/교통,교통
2023.6.5,-4500,교통,ss040,여행/교통,교통
2023.6.5,-4500,교통,ss040,여행/교통,교통
2023.6.5,-3500,한식,ss001,요식/유흥,한식
2023.6.6,-4500,교통,ss040,여행/교통,교통
2023.6.6,6300,교통,ss040,여행/교통,교통
2023.6.6,-6300,교통,ss040,여행/교통,교통
2023.6.6,-6700,취미/오락,ss030,스포츠/문화/레저,스포츠/문화/레저
2023.6.7,-8000,편의점,ss016,유통,편의점
2023.6.7,-1800,편의점,ss016,유통,편의점
2023.6.7,-4500,교통,ss040,여행/교통,교통
2023.6.7,-4500,교통,ss040,여행/교통,교통
2023.6.8,-20400,화장품,ss043,미용,화장품
2023.6.8,-4600,한식,ss001,요식/유흥,한식
2023.6.8,-1200,편의점,ss016,유통,편의점
2023.6.9,-4800,편의점,ss016,유통,편의점
2023.6.9,-3500,한식,ss001,요식/유흥,한식
2023.6.9,-55000,통신,ss048,가정생활/서비스,각종요금
2023.6.12,-4200,편의점,ss016,유통,편의점
2023.6.12,-4500,교통,ss040,여행/교통,교통
2023.6.12,-4500,교통,ss040,여행/교통,교통
2023.6.12,-6000,편의점,ss016,유통,편의점
2023.6.13,-5600,편의점,ss016,유통,편의점
2023.6.13,-1800,편의점,ss016,유통,편의점
2023.6.13,-3500,한식,ss001,요식/유흥,한식
2023.6.14,-4600,편의점,ss016,유통,편의점
2023.6.14,-2400,편의점,ss016,유통,편의점
2023.6.15,-1300,편의점,ss016,유통,편의점
2023.6.16,-1400,편의점,ss016,유통,편의점
2023.6.16,-3500,한식,ss001,요식/유흥,한식
2023.6.18,-1500,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.6.19,-4500,교통,ss040,여행/교통,교통
2023.6.19,-2400,편의점,ss016,유통,편의점
2023.6.19,-36900,유흥주점,ss011,요식/유흥,유흥
2023.6.19,4500,교통,ss040,여행/교통,교통
2023.6.19,-4500,교통,ss040,여행/교통,교통
2023.6.19,4500,교통,ss040,여행/교통,교통
2023.6.19,-4500,교통,ss040,여행/교통,교통
2023.6.19,-6900,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.6.21,-1800,편의점,ss016,유통,편의점
2023.6.21,-4000,한식,ss001,요식/유흥,한식
2023.6.21,-4500,교통,ss040,여행/교통,교통
2023.6.22,-12100,온라인거래,ss068,전자상거래,전자상거래
2023.6.23,-10500,양식,ss003,요식/유흥,일식/중식/양식
2023.6.26,-1800,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.6.26,-1600,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.6.30,-1800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.7.3,-3500,온라인거래,ss068,전자상거래,전자상거래
2023.7.5,-44000,보험,ss049,가정생활/서비스,각종요금
2023.7.5,-44000,보험,ss049,가정생활/서비스,각종요금
2023.7.6,-6700,취미/오락,ss030,스포츠/문화/레저,스포츠/문화/레저
2023.7.7,-2000,취미/오락,ss030,스포츠/문화/레저,스포츠/문화/레저
2023.7.10,-55000,통신,ss048,가정생활/서비스,각종요금
2023.7.11,-3500,온라인거래,ss068,전자상거래,전자상거래
2023.7.12,-13500,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.7.14,-2000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.7.17,-4700,교통,ss040,여행/교통,교통
2023.7.18,-3500,온라인거래,ss068,전자상거래,전자상거래
2023.7.24,-20000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.7.31,-119600,교통,ss040,여행/교통,교통
2023.7.31,-119600,교통,ss040,여행/교통,교통
2023.7.31,-5500,취미/오락,ss030,스포츠/문화/레저,스포츠/문화/레저
2023.7.31,-3000,취미/오락,ss030,스포츠/문화/레저,스포츠/문화/레저
2023.8.1,-36180,자동차서비스,ss064,자동차,자동차서비스/용품
2023.8.1,-4900,편의점,ss016,유통,편의점
2023.8.2,-4300,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.3,-132000,헬스,ss082,스포츠/문화/레저,스포츠/문화/레저
2023.8.4,-5200,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.8.7,-3300,온라인거래,ss068,전자상거래,전자상거래
2023.8.7,-50000,온라인거래,ss068,전자상거래,전자상거래
2023.8.7,-10000,한식,ss001,요식/유흥,한식
2023.8.8,-3900,화장품,ss043,미용,화장품
2023.8.9,-152890,통신,ss048,가정생활/서비스,각종요금
2023.8.10,-1800,편의점,ss016,유통,편의점
2023.8.10,-44000,보험,ss049,가정생활/서비스,각종요금
2023.8.10,-44000,보험,ss049,가정생활/서비스,각종요금
2023.8.11,-12000,한식,ss001,요식/유흥,한식
2023.8.12,-1700,온라인거래,ss068,전자상거래,전자상거래
2023.8.12,-900,온라인거래,ss068,전자상거래,전자상거래
2023.8.16,-1500,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.17,-1800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.17,-6600,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.8.18,-2000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.21,-17800,온라인거래,ss068,전자상거래,전자상거래
2023.8.22,-10000,한식,ss001,요식/유흥,한식
2023.8.26,-1500,편의점,ss016,유통,편의점
2023.8.28,-4400,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.28,-7700,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.8.29,-6500,한식,ss001,요식/유흥,한식
2023.8.29,-13000,중식,ss004,요식/유흥,일식/중식/양식
2023.9.1,-12600,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.9.4,-11300,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.9.4,-1200,편의점,ss016,유통,편의점
2023.9.6,-9900,한식,ss001,요식/유흥,한식
2023.9.7,-1500,편의점,ss016,유통,편의점
2023.9.7,-6500,약국,ss058,의료,약국
2023.9.11,-82240,통신,ss048,가정생활/서비스,각종요금
2023.9.11,-44000,보험,ss049,가정생활/서비스,각종요금
2023.9.11,-44000,보험,ss049,가정생활/서비스,각종요금
2023.9.12,-8500,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.9.13,-10000,교통,ss040,여행/교통,교통
2023.9.13,8500,교통,ss040,여행/교통,교통
2023.9.14,-9500,한식,ss001,요식/유흥,한식
2023.9.15,-6000,한식,ss001,요식/유흥,한식
2023.9.19,-6000,한식,ss001,요식/유흥,한식
2023.9.19,-3500,약국,ss058,의료,약국
2023.9.20,-6000,한식,ss001,요식/유흥,한식
2023.9.21,-15000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.9.21,-6000,한식,ss001,요식/유흥,한식
2023.9.23,-16500,백화점,ss012,유통,백화점
2023.9.25,-1620,편의점,ss016,유통,편의점
2023.9.26,-6000,한식,ss001,요식/유흥,한식
2023.9.27,-6000,한식,ss001,요식/유흥,한식
2023.9.27,-1620,편의점,ss016,유통,편의점
2023.9.27,-21000,온라인거래,ss068,전자상거래,전자상거래
2023.10.1,-12100,편의점,ss016,유통,편의점
2023.10.2,69790,자동차서비스,ss064,자동차,자동차서비스/용품
2023.10.4,-10000,한식,ss001,요식/유흥,한식
2023.10.4,-1200,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.10.6,-8700,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.10.9,-1800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.10.10,-100,편의점,ss016,유통,편의점
2023.10.10,-1800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.10.10,-8500,한식,ss001,요식/유흥,한식
2023.10.11,-2200,편의점,ss016,유통,편의점
2023.10.11,-10000,한식,ss001,요식/유흥,한식
2023.10.11,-44000,보험,ss049,가정생활/서비스,각종요금
2023.10.11,-44000,보험,ss049,가정생활/서비스,각종요금
2023.10.11,-82240,통신,ss048,가정생활/서비스,각종요금
2023.10.11,-5000,편의점,ss016,유통,편의점
2023.10.12,-21500,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.10.12,-6000,한식,ss001,요식/유흥,한식
2023.10.12,-1620,편의점,ss016,유통,편의점
2023.10.13,-8500,한식,ss001,요식/유흥,한식
2023.10.14,-2000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.10.16,-2500,온라인거래,ss068,전자상거래,전자상거래
2023.10.16,-1200,편의점,ss016,유통,편의점
2023.10.17,-12400,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.10.17,-6000,한식,ss001,요식/유흥,한식
2023.10.18,-6000,한식,ss001,요식/유흥,한식
2023.10.19,-15200,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
